market,profile_key,title,address,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on
NYC_NY_L,google:cid:14029482900807417077,Jack Martin Fund Clinic,"158 W 124th St, New York, NY 10027",include_dental_provider,Official Mount Sinai Jack Martin Fund Clinic page matches the address and lists dental care among patient services.,https://www.mountsinai.org/patient-care/service-areas/infectious-diseases/hiv-aids/jack-martin-fund-clinic,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:393558853936802593,James Weldon Johnson School-Based Health Center,"176 E 115th St, New York, NY 10029",exclude_non_dentist_category,Exact title and linked source identify a non-dental medical or institutional listing; no exact-location dental service was found.,https://www.institute.org/health-care/services/school-based/,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:17913151909604478536,Jerome Pediatric PC,"2386 Jerome Ave, Bronx, NY 10468",exclude_non_dentist_category,Exact title and linked source identify a non-dental medical or institutional listing; no exact-location dental service was found.,https://www.google.com/maps?cid=17913151909604478536,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:17129946386398424374,"Khanh Trinh, DMD","430 W 116th St, New York, NY 10027",include_dental_provider,Exact title and linked source identify a patient-facing dental provider.,https://doctors.columbia.edu/us/ny/new-york/khanh-trinh-dmd-430-west-116th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:11446915842470457287,"Khanh Trinh, DMD","622 W 168th St, New York, NY 10032",include_dental_provider,Exact title and linked source identify a patient-facing dental provider.,https://doctors.columbia.edu/us/ny/new-york/khanh-trinh-dmd-622-west-168th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:6563437070851777575,"King Chong Chan, DMD","622 W 168th St, New York, NY 10032",include_dental_provider,Exact title and linked source identify a patient-facing dental provider.,https://doctors.columbia.edu/us/ny/new-york/king-chong-chan-dmd-622-west-168th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:16798224541328156430,Long Island Dental Sleep Medicine,"101 Hillside Ave. Ste A, Williston Park, NY 11596",include_dental_provider,Exact title and linked source identify a patient-facing dental provider.,https://longislandsleep.com/,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:6492963245042507531,MHHC at St. Ann's,"625 E 137th St #1776, Bronx, NY 10454",include_dental_provider,Official MHHC St. Ann’s location page matches 625 E 137th St and explicitly lists Dental.,https://www.mhhc.org/locations/mhhc-at-st-ann-s/,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:9516528143012860758,MHHC at Vanguard,"825 E 233rd St, Bronx, NY 10466",include_dental_provider,Official MHHC location and dental evidence identifies Vanguard as a patient dental location.,https://www.mhhc.org/our-services/dental-care/,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:3164012872835746003,MHHC at Walton,"25 E 183rd St, Bronx, NY 10453",include_dental_provider,Official MHHC location and dental evidence identifies Walton as a patient dental location.,https://www.mhhc.org/our-services/dental-care/,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:7155139689970474418,Madison Avenue Dentists,"18 E 48th St #501, New York, NY 10017",include_dental_provider,Exact title and linked source identify a patient-facing dental provider.,https://mavedds.com/,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:3188463322536960616,Mandalay Dental Care PC.,"98 E Broadway #501, New York, NY 10002",include_dental_provider,NPPES-derived organization record and current insurer directory identify a dental practice at the exact suite.,https://npiprofile.com/npi/1669753299,official_registry_audit,2026-09-24
NYC_NY_L,google:cid:11179961645618148917,Maple Medical,"126 Maple St, Brooklyn, NY 11225",exclude_non_dentist_category,Exact title and linked source identify a non-dental medical or institutional listing; no exact-location dental service was found.,https://www.google.com/maps?cid=11179961645618148917,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:14788709628859883195,Medical Practice Administrator,"F.D.R Station, 909 3rd Ave, New York, NY 10150",exclude_non_dentist_category,Exact title and linked source identify a non-dental medical or institutional listing; no exact-location dental service was found.,https://www.google.com/maps?cid=14788709628859883195,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:14102324526115559462,Midwood Medical Plaza,"813 Quentin Rd # 100, Brooklyn, NY 11223",exclude_non_dentist_category,Exact title and linked source identify a non-dental medical or institutional listing; no exact-location dental service was found.,https://www.google.com/maps?cid=14102324526115559462,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:7511299405233410581,Mount Sinai Queens-Family Health,"31-60 21st St, Astoria, NY 11106",exclude_non_dentist_category,Official Mount Sinai Queens Family Health page lists medical services for this exact facility and does not identify a patient dental service.,https://www.mountsinai.org/locations/queens/facilities/medical/family-health-associates,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:5828700512640996947,NY Dental Insurance Quotes,"2040 Ralph Ave, Brooklyn, NY 11234",exclude_non_dentist_category,Dental insurance agency rather than a patient-facing practice.,https://www.google.com/maps?cid=5828700512640996947,category_identity_audit,2026-09-24
NYC_NY_L,google:cid:7749441387408078850,NYU Lutheran Family Health Centers Brooklyn-Chinese,"5008 7th Ave, Brooklyn, NY 11220",include_dental_provider,The exact NYU Langone Seventh Avenue page lists dentistry and dental hours at 5008 Seventh Avenue.,https://nyulangone.org/locations/seventh-avenue-family-health-center-at-nyu-langone,OpenAI official-site audit,2026-09-25
NYC_NY_L,google:cid:3018543719665768431,NYUDentalUrgentCareCtr,"345 E 24th St, New York, NY 10010",include_dental_provider,NYU College of Dentistry's urgent-care page confirms patient dental urgent care at 345 East 24th Street.,https://dental.nyu.edu/patientcare/emergency-services-urgent-care.html,OpenAI official-site audit,2026-09-25
NYC_NY_L,google:cid:12702828959288087172,"New York TMJ & Orofacial Pain (NY, NY 5th Ave)","630 5th Ave Ste. 1857, New York, NY 10111",include_dental_provider,Official NYTMJ site identifies Donald Tanenbaum DDS and patient TMJ/orofacial pain treatment at the exact 630 Fifth Avenue office.,https://www.nytmj.com/,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:17147439378915426708,New York University College of Dentistry,"345 E 24th St, New York, NY 10010",include_dental_provider,Official patient-access site confirms dental treatment at the exact address.,https://patientaccess.dental.nyu.edu/PatientAccess/Default.aspx?id=17,official_site_audit,2026-09-24
NYC_NY_L,google:cid:13160607927627849612,NewYork-Presbyterian Ambulatory Care Network - Dentistry - Upper East Side,"525 E 70th St 1st floor, New York, NY 10021",include_dental_provider,Exact title and linked source identify a patient-facing dental provider.,https://www.nyp.org/acn/primary-care/weill-cornell-internal-medicine-associates-helmsley?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings&y_source=1_OTY5OTI5NzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:15144409111980064554,ODA Crown Heights,"779 E New York Ave, Brooklyn, NY 11203",exclude_non_dentist_category,ODA's exact Crown Heights page lists pediatrics and podiatry only; ODA dental care is at a different address.,https://odahealth.org/locations/oda-crown-heights.html,OpenAI official-site audit,2026-09-25
NYC_NY_L,google:cid:17274625385709858944,One Brooklyn Health-Brookdale University Hospital Medical Center,"1 Brookdale Plaza, Brooklyn, NY 11212",include_dental_provider,Official Dental and Oral Surgery page lists Brookdale Hospital at 1 Brookdale Plaza.,https://onebrooklynhealth.org/services/dental-oral-surgery,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:3013052381072058602,Park Dental Research Corporation,"19 W 34th St., New York, NY 10001",exclude_non_dentist_category,Dental research organization rather than a patient-facing practice.,http://www.parkdentalresearch.com/,category_identity_audit,2026-09-24
NYC_NY_L,google:cid:15896470951924789074,Premier HealthCare & YAI Center for Specialty Therapy,"227 E 41st St 8th floor, New York, NY 10017",include_dental_provider,YAI's official Manhattan service guide lists dentistry at Premier HealthCare's 227 East 41st Street clinic.,https://www.yai.org/sites/default/files/documents/yai_manhattanservices_d29.pdf,OpenAI official-site audit,2026-09-25
NYC_NY_L,google:cid:11474776953858767803,Smile Direct Club,"242 5th Ave, New York, NY 10001",exclude_non_dentist_category,"SmileDirectClub ceased global operations in December 2023, so this historical storefront is not a current patient-facing dental provider.",https://apnews.com/article/smiledirectclub-shuts-down-teeth-aligners-84ae3f8b0b5d8de5c4952208087e817a,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:9001258392962397789,Smile Direct Club,"525 Atlantic Ave, Brooklyn, NY 11217",exclude_non_dentist_category,"SmileDirectClub ceased global operations in December 2023, so this historical storefront is not a current patient-facing dental provider.",https://apnews.com/article/smiledirectclub-shuts-down-teeth-aligners-84ae3f8b0b5d8de5c4952208087e817a,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:8482847296773896722,"Sol D. Haber, DDS","139 Clinton St, Brooklyn, NY 11201",include_dental_provider,Exact title and linked source identify a patient-facing dental provider.,https://www.drhaberoralsurgery.com/,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:15221708422571038946,Southern Dental of Brooklyn,"9920 4th Ave, Brooklyn, NY 11209",include_dental_provider,Provider registry and practice evidence identify a patient-facing dental office at 9920 4th Ave.,https://npiprofile.com/npi/1750650685,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:11781321278977330842,Stevenson Family Health Center,"731 White Plains Rd, Bronx, NY 10473",include_dental_provider,Official Institute location page identifies Stevenson Family Health Center as offering Dental Care.,https://institute.org/health-care/locations/,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:14534325133775607876,Sun River Health Staten Island,"57 Bay St 1st & 3rd Floor, Staten Island, NY 10301",include_dental_provider,Sun River's exact Staten Island location lists dentistry among services at 57 Bay Street.,https://www.sunriver.org/your-health/sun-river-health-staten-island/,OpenAI official-site audit,2026-09-25
NYC_NY_L,google:cid:1764093003102263842,Sunrise Pediatrics,"8618 101st Ave, Ozone Park, NY 11416",exclude_non_dentist_category,Exact title and linked source identify a non-dental medical or institutional listing; no exact-location dental service was found.,https://www.google.com/maps?cid=1764093003102263842,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:445069592422833706,The Institute for Family Health at Westchester Square (Open for telehealth),"1420 Ferris Pl, Bronx, NY 10461",exclude_non_dentist_category,"Official Institute location listing for Westchester Square does not include dental care, while dental is explicitly listed for other Institute sites.",https://institute.org/health-care/locations/,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:11555451915091950355,The Sunnyside Pet Healthcare & Dental Center,"47-04 Greenpoint Ave, Sunnyside, NY 11104",exclude_non_dentist_category,Pet healthcare and veterinary dentistry rather than human dental care.,http://sunnysidevet.com/,category_identity_audit,2026-09-24
NYC_NY_L,google:cid:12108429306634589123,Tooth Preventive Dental,"56 W 45th St Ste 121b, New York, NY 10036",exclude_non_dentist_category,Linked website is a plastic-surgery practice and conflicts with the dental-like profile title; no dental-practice evidence was found.,https://millennialplasticsurgery.com/,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:10426579078660064972,URvet Care - Upper East Side NYC,"1432 2nd Ave, New York, NY 10021",exclude_non_dentist_category,Veterinary provider rather than a human dental provider.,https://urvetcare.com/,category_identity_audit,2026-09-24
NYC_NY_L,google:cid:6458159380476270644,URvet Care Medical Center - Astoria,"30-80 Steinway St, Astoria, NY 11103",exclude_non_dentist_category,Veterinary provider rather than a human dental provider.,https://www.urvetcare.com/,category_identity_audit,2026-09-24
NYC_NY_L,google:cid:10390034255530110063,Union Community Health Center - (188th St.),"260 E 188th St, Bronx, NY 10458",include_dental_provider,Official Union Community Health Center evidence identifies this exact Bronx location as providing patient dental care.,https://www.uchcbronx.org/services/dental/,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:4935697797244785263,Union Community Health Center - (2021 Grand Concourse),"2021 Grand Concourse, Bronx, NY 10453",include_dental_provider,Official Union Community Health Center evidence identifies this exact Bronx location as providing patient dental care.,https://www.uchcbronx.org/services/dental/,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:17125209626621041816,Urban Horizons Family Health Center,"50 E 168th St, Bronx, NY 10452",exclude_non_dentist_category,"Official Institute location listing for Urban Horizons does not include dental care, while dental is explicitly listed for other Institute sites.",https://institute.org/health-care/locations/,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:5364480293788529244,Walton Family Health Center,"1894 Walton Ave, Bronx, NY 10453",include_dental_provider,Official Institute location page identifies Walton Family Health Center as offering Dental Care.,https://institute.org/health-care/locations/,official_and_authoritative_web_audit,2026-09-24
NYC_NY_L,google:cid:13273596330883979830,White Plains Road Medical,"3050 White Plains Rd, Bronx, NY 10467",exclude_non_dentist_category,Exact title and linked source identify a non-dental medical or institutional listing; no exact-location dental service was found.,https://www.google.com/maps?cid=13273596330883979830,focused_title_evidence_audit,2026-09-24
NYC_NY_L,google:cid:829078247034327752,Yeung's Dental Care Pc.,"139 Centre St, New York, NY 10013",include_dental_provider,Exact title and linked source identify a patient-facing dental provider.,http://www.michaelyeungdds.com/,focused_title_evidence_audit,2026-09-24
SanFrancisco_CA_L,google:cid:1136265689670014385,EDT,"500 Sansome St #604, San Francisco, CA 94111",exclude_non_dentist_category,Dental supply store rather than a patient-facing practice.,https://www.google.com/maps?cid=1136265689670014385,category_identity_audit,2026-09-24
SanFrancisco_CA_L,google:cid:10093308157411752934,Equity Health (FKA: South of Market Health Center),"229 7th St, San Francisco, CA 94103",include_dental_provider,Official location page matches the address and explicitly lists adult and pediatric dental services.,https://equityhealth.org/locations/,official_site_audit,2026-09-24
SanFrancisco_CA_L,google:cid:13058951680095620928,"Heena Gupta, DDS","4145 24th St, San Francisco, CA 94114",include_dental_provider,Exact title and linked source identify a patient-facing dental provider.,https://www.aestheticsmiles.com/,focused_title_evidence_audit,2026-09-24
SanFrancisco_CA_L,google:cid:5762704364537589299,Mary Anne Baysac,"4200 California St #210, San Francisco, CA 941181379",include_dental_provider,"Official practice site identifies Dr. Baysac, patient appointments, and the exact suite.",https://www.sanfranciscodentalcare.com/,official_site_audit,2026-09-24
SanFrancisco_CA_L,google:cid:17476784778993193224,North East Medical Services (NEMS) - 1520 Stockton Clinic,"1520 Stockton St, San Francisco, CA 94133",include_dental_provider,Official NEMS location and dental pages identify dental services at 1520 Stockton St.,https://www.nems.org/business-providers/chinatown-1520-stockton-clinic/,focused_title_evidence_audit,2026-09-24
SanFrancisco_CA_L,google:cid:12361441957666704287,North East Medical Services (NEMS) - San Bruno Avenue,"2574 San Bruno Ave, San Francisco, CA 94134",include_dental_provider,Official NEMS location page matches 2574 San Bruno Ave and explicitly lists Dental.,https://www.nems.org/business-providers/portola-2574-san-bruno-clinic/,focused_title_evidence_audit,2026-09-24
SanFrancisco_CA_L,google:cid:5255491931704483084,"Raul A. Montalvo, DDS","773 14th St Ste B, San Francisco, CA 94114",include_dental_provider,Exact title and linked source identify a patient-facing dental provider.,https://www.raulmontalvodds.com/,focused_title_evidence_audit,2026-09-24
SanFrancisco_CA_L,google:cid:4203807645744766748,"Richard Jordan, D.D.S.","1825 4th St, San Francisco, CA 94158",include_dental_provider,UCSF's provider page identifies Richard Jordan DDS as a patient-facing oral and maxillofacial pathologist and dentist at the profile location.,https://www.ucsfhealth.org/providers/dr-richard-c-jordan,OpenAI official-site audit,2026-09-25
SanFrancisco_CA_L,google:cid:11964296551902599073,TCP Implant Courses & Live Implant Training,"98 10th St, San Francisco, CA 94103",exclude_non_dentist_category,Implant training course rather than a patient-facing dental provider.,https://implantologycourses.com/location/san-francisco-ca/,category_identity_audit,2026-09-24
SanFrancisco_CA_L,google:cid:11713460053424059316,Tom Waddell Urban Health Center,"230 Golden Gate Ave, San Francisco, CA 94102",include_dental_provider,The exact Tom Waddell clinic address appears in the San Francisco provider directory with on-site DDS providers.,https://www.sf.gov/sites/default/files/2023-12/Healthy-Workers-HMO-Provider-Directory.pdf,OpenAI official-site audit,2026-09-25
SanFrancisco_CA_L,google:cid:3964837681164051013,"University of Pacific (UOP), San Francisco","155 5th St #2919, San Francisco, CA 94103",exclude_non_dentist_category,This profile represents the general University of the Pacific San Francisco campus rather than a separate patient dental provider; the co-located Dugoni dental profile is retained separately.,https://www.pacific.edu/san-francisco-campus,OpenAI official-site audit,2026-09-25
SanFrancisco_CA_L,google:cid:15999424789158348057,"University of the Pacific, Arthur A. Dugoni School of Dentistry","155 5th St, San Francisco, CA 94103",include_dental_provider,The official Dugoni School site identifies 155 Fifth Street as its dental school and patient-care location.,https://www.pacific.edu/dental,OpenAI official-site audit,2026-09-25
SaranacLake_NY_S,google:cid:1212470625018711344,Mountain Medical Services Saranac Lake,"354 Broadway, Saranac Lake, NY 12983",exclude_non_dentist_category,Exact title and linked source identify a non-dental medical or institutional listing; no exact-location dental service was found.,https://www.mountainmedical.net/,focused_title_evidence_audit,2026-09-24
Syracuse_NY_M,google:cid:7860111365534161918,St. Joseph's Health Hospital,"301 Prospect Ave, Syracuse, NY 13203",exclude_non_dentist_category,Exact title and linked source identify a non-dental medical or institutional listing; no exact-location dental service was found.,http://www.sjhsyr.org/,focused_title_evidence_audit,2026-09-24
Toccoa_GA_S,google:cid:13320476754117954318,Stephens County Health Department,"64 N Blvd, Toccoa, GA 30577",include_dental_provider,The exact Stephens County page lists scheduled dental care for patients up to age 19 at 64 Boulevard.,https://phdistrict2.org/stephens-county-health-department/,OpenAI official-site audit,2026-09-25
Vidalia_GA_S,google:cid:5432786541802348760,East Georgia Healthcare Center,"118 Alice Coleman Dr, Vidalia, GA 30474",include_dental_provider,Official health-center dental page matches the address and lists a full-service dental office.,https://eghc.org/services/dental/,official_site_audit,2026-09-24
Vidalia_GA_S,google:cid:14613503648955258273,Four Rivers Veterinary Center,"1901 Commerce Dr, Vidalia, GA 30474",exclude_non_dentist_category,Veterinary provider rather than a human dental provider.,http://www.fourriversvet.com/,category_identity_audit,2026-09-24
Vidalia_GA_S,google:cid:5048611281571284389,Vidalia Veterinary Clinic,"303 W 1st St, Vidalia, GA 30474",exclude_non_dentist_category,Veterinary provider rather than a human dental provider.,http://www.vidaliaveterinaryclinic.com/,category_identity_audit,2026-09-24
